# unidata-16.0.0.txt
# Date: 2023-10-23, 00:00:00 GMT [KW]
# © 2023 Unicode®, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Source data for sifter
#
# This input file is used by the sifter to generate the
# Default Unicode Collation Element Table (DUCET) for
# the Unicode Collation Algorithm.
#
# Version 16.0.0 draft 12 (Unicode Version: 16.0.0)
# based on Unicode data file UnicodeData-16.0.0d10.txt
# Ordering for Unicode 16.0
#
# Fields:
# Unicode;Name;Category;Decomposition;Num value;Comment;Uppercase;Lowercase;Titlecase

# Control characters start here. Ignorable by default.

FD6A;ARABIC LIGATURE SHEEN WITH MEEM WITH KHAH FINAL FORM;Lo;<final> 0634 0645 062E;;;;;
FD6B;ARABIC LIGATURE SHEEN WITH MEEM WITH KHAH INITIAL FORM;Lo;<initial> 0634 0645 062E;;;;;
FD6C;ARABIC LIGATURE SHEEN WITH MEEM WITH MEEM FINAL FORM;Lo;<final> 0634 0645 0645;;;;;
FD6D;ARABIC LIGATURE SHEEN WITH MEEM WITH MEEM INITIAL FORM;Lo;<initial> 0634 0645 0645;;;;;
FD6E;ARABIC LIGATURE DAD WITH HAH WITH ALEF MAKSURA FINAL FORM;Lo;<final> 0636 062D 0649;;;;;
FD6F;ARABIC LIGATURE DAD WITH KHAH WITH MEEM FINAL FORM;Lo;<final> 0636 062E 0645;;;;;
FD70;ARABIC LIGATURE DAD WITH KHAH WITH MEEM INITIAL FORM;Lo;<initial> 0636 062E 0645;;;;;
FD71;ARABIC LIGATURE TAH WITH MEEM WITH HAH FINAL FORM;Lo;<final> 0637 0645 062D;;;;;
FD72;ARABIC LIGATURE TAH WITH MEEM WITH HAH INITIAL FORM;Lo;<initial> 0637 0645 062D;;;;;
FD73;ARABIC LIGATURE TAH WITH MEEM WITH MEEM INITIAL FORM;Lo;<initial> 0637 0645 0645;;;;;
FD74;ARABIC LIGATURE TAH WITH MEEM WITH YEH FINAL FORM;Lo;<final> 0637 0645 064A;;;;;
FD75;ARABIC LIGATURE AIN WITH JEEM WITH MEEM FINAL FORM;Lo;<final> 0639 062C 0645;;;;;
FD76;ARABIC LIGATURE AIN WITH MEEM WITH MEEM FINAL FORM;Lo;<final> 0639 0645 0645;;;;;
FD77;ARABIC LIGATURE AIN WITH MEEM WITH MEEM INITIAL FORM;Lo;<initial> 0639 0645 0645;;;;;
FD78;ARABIC LIGATURE AIN WITH MEEM WITH ALEF MAKSURA FINAL FORM;Lo;<final> 0639 0645 0649;;;;;
FD79;ARABIC LIGATURE GHAIN WITH MEEM WITH MEEM FINAL FORM;Lo;<final> 063A 0645 0645;;;;;
FD7A;ARABIC LIGATURE GHAIN WITH MEEM WITH YEH FINAL FORM;Lo;<final> 063A 0645 064A;;;;;
FD7B;ARABIC LIGATURE GHAIN WITH MEEM WITH ALEF MAKSURA FINAL FORM;Lo;<final> 063A 0645 0649;;;;;
FD7C;ARABIC LIGATURE FEH WITH KHAH WITH MEEM FINAL FORM;Lo;<final> 0641 062E 0645;;;;;
FD7D;ARABIC LIGATURE FEH WITH KHAH WITH MEEM INITIAL FORM;Lo;<initial> 0641 062E 0645;;;;;
FD7E;ARABIC LIGATURE QAF WITH MEEM WITH HAH FINAL FORM;Lo;<final> 0642 0645 062D;;;;;
FD7F;ARABIC LIGATURE QAF WITH MEEM WITH MEEM FINAL FORM;Lo;<final> 0642 0645 0645;;;;;
FD80;ARABIC LIGATURE LAM WITH HAH WITH MEEM FINAL FORM;Lo;<final> 0644 062D 0645;;;;;
FD81;ARABIC LIGATURE LAM WITH HAH WITH YEH FINAL FORM;Lo;<final> 0644 062D 064A;;;;;
FD82;ARABIC LIGATURE LAM WITH HAH WITH ALEF MAKSURA FINAL FORM;Lo;<final> 0644 062D 0649;;;;;
FD83;ARABIC LIGATURE LAM WITH JEEM WITH JEEM INITIAL FORM;Lo;<initial> 0644 062C 062C;;;;;
FD84;ARABIC LIGATURE LAM WITH JEEM WITH JEEM FINAL FORM;Lo;<final> 0644 062C 062C;;;;;
FD85;ARABIC LIGATURE LAM WITH KHAH WITH MEEM FINAL FORM;Lo;<final> 0644 062E 0645;;;;;
FD86;ARABIC LIGATURE LAM WITH KHAH WITH MEEM INITIAL FORM;Lo;<initial> 0644 062E 0645;;;;;
FD87;ARABIC LIGATURE LAM WITH MEEM WITH HAH FINAL FORM;Lo;<final> 0644 0645 062D;;;;;
FD88;ARABIC LIGATURE LAM WITH MEEM WITH HAH INITIAL FORM;Lo;<initial> 0644 0645 062D;;;;;
FD89;ARABIC LIGATURE MEEM WITH HAH WITH JEEM INITIAL FORM;Lo;<initial> 0645 062D 062C;;;;;
FD8A;ARABIC LIGATURE MEEM WITH HAH WITH MEEM INITIAL FORM;Lo;<initial> 0645 062D 0645;;;;;
FD8B;ARABIC LIGATURE MEEM WITH HAH WITH YEH FINAL FORM;Lo;<final> 0645 062D 064A;;;;;
FD8C;ARABIC LIGATURE MEEM WITH JEEM WITH HAH INITIAL FORM;Lo;<initial> 0645 062C 062D;;;;;
FD8D;ARABIC LIGATURE MEEM WITH JEEM WITH MEEM INITIAL FORM;Lo;<initial> 0645 062C 0645;;;;;
FD8E;ARABIC LIGATURE MEEM WITH KHAH WITH JEEM INITIAL FORM;Lo;<initial> 0645 062E 062C;;;;;
FD8F;ARABIC LIGATURE MEEM WITH KHAH WITH MEEM INITIAL FORM;Lo;<initial> 0645 062E 0645;;;;;
FD92;ARABIC LIGATURE MEEM WITH JEEM WITH KHAH INITIAL FORM;Lo;<initial> 0645 062C 062E;;;;;
FD93;ARABIC LIGATURE HEH WITH MEEM WITH JEEM INITIAL FORM;Lo;<initial> 0647 0645 062C;;;;;
FD94;ARABIC LIGATURE HEH WITH MEEM WITH MEEM INITIAL FORM;Lo;<initial> 0647 0645 0645;;;;;
FD95;ARABIC LIGATURE NOON WITH HAH WITH MEEM INITIAL FORM;Lo;<initial> 0646 062D 0645;;;;;
FD96;ARABIC LIGATURE NOON WITH HAH WITH ALEF MAKSURA FINAL FORM;Lo;<final> 0646 062D 0649;;;;;
FD97;ARABIC LIGATURE NOON WITH JEEM WITH MEEM FINAL FORM;Lo;<final> 0646 062C 0645;;;;;
FD98;ARABIC LIGATURE NOON WITH JEEM WITH MEEM INITIAL FORM;Lo;<initial> 0646 062C 0645;;;;;
FD99;ARABIC LIGATURE NOON WITH JEEM WITH ALEF MAKSURA FINAL FORM;Lo;<final> 0646 062C 0649;;;;;
FD9A;ARABIC LIGATURE NOON WITH MEEM WITH YEH FINAL FORM;Lo;<final> 0646 0645 064A;;;;;
FD9B;ARABIC LIGATURE NOON WITH MEEM WITH ALEF MAKSURA FINAL FORM;Lo;<final> 0646 0645 0649;;;;;
FD9C;ARABIC LIGATURE YEH WITH MEEM WITH MEEM FINAL FORM;Lo;<final> 064A 0645 0645;;;;;
FD9D;ARABIC LIGATURE YEH WITH MEEM WITH MEEM INITIAL FORM;Lo;<initial> 064A 0645 0645;;;;;
FD9E;ARABIC LIGATURE BEH WITH KHAH WITH YEH FINAL FORM;Lo;<final> 0628 062E 064A;;;;;
FD9F;ARABIC LIGATURE TEH WITH JEEM WITH YEH FINAL FORM;Lo;<final> 062A 062C 064A;;;;;
FDA0;ARABIC LIGATURE TEH WITH JEEM WITH ALEF MAKSURA FINAL FORM;Lo;<final> 062A 062C 0649;;;;;
FDA1;ARABIC LIGATURE TEH WITH KHAH WITH YEH FINAL FORM;Lo;<final> 062A 062E 064A;;;;;
FDA2;ARABIC LIGATURE TEH WITH KHAH WITH ALEF MAKSURA FINAL FORM;Lo;<final> 062A 062E 0649;;;;;
FDA3;ARABIC LIGATURE TEH WITH MEEM WITH YEH FINAL FORM;Lo;<final> 062A 0645 064A;;;;;
FDA4;ARABIC LIGATURE TEH WITH MEEM WITH ALEF MAKSURA FINAL FORM;Lo;<final> 062A 0645 0649;;;;;
FDA5;ARABIC LIGATURE JEEM WITH MEEM WITH YEH FINAL FORM;Lo;<final> 062C 0645 064A;;;;;
FDA6;ARABIC LIGATURE JEEM WITH HAH WITH ALEF MAKSURA FINAL FORM;Lo;<final> 062C 062D 0649;;;;;
FDA7;ARABIC LIGATURE JEEM WITH MEEM WITH ALEF MAKSURA FINAL FORM;Lo;<final> 062C 0645 0649;;;;;
FDA8;ARABIC LIGATURE SEEN WITH KHAH WITH ALEF MAKSURA FINAL FORM;Lo;<final> 0633 062E 0649;;;;;
FDA9;ARABIC LIGATURE SAD WITH HAH WITH YEH FINAL FORM;Lo;<final> 0635 062D 064A;;;;;
FDAA;ARABIC LIGATURE SHEEN WITH HAH WITH YEH FINAL FORM;Lo;<final> 0634 062D 064A;;;;;
FDAB;ARABIC LIGATURE DAD WITH HAH WITH YEH FINAL FORM;Lo;<final> 0636 062D 064A;;;;;
FDAC;ARABIC LIGATURE LAM WITH JEEM WITH YEH FINAL FORM;Lo;<final> 0644 062C 064A;;;;;
FDAD;ARABIC LIGATURE LAM WITH MEEM WITH YEH FINAL FORM;Lo;<final> 0644 0645 064A;;;;;
FDAE;ARABIC LIGATURE YEH WITH HAH WITH YEH FINAL FORM;Lo;<final> 064A 062D 064A;;;;;
FDAF;ARABIC LIGATURE YEH WITH JEEM WITH YEH FINAL FORM;Lo;<final> 064A 062C 064A;;;;;
FDB0;ARABIC LIGATURE YEH WITH MEEM WITH YEH FINAL FORM;Lo;<final> 064A 0645 064A;;;;;
FDB1;ARABIC LIGATURE MEEM WITH MEEM WITH YEH FINAL FORM;Lo;<final> 0645 0645 064A;;;;;
FDB2;ARABIC LIGATURE QAF WITH MEEM WITH YEH FINAL FORM;Lo;<final> 0642 0645 064A;;;;;
FDB3;ARABIC LIGATURE NOON WITH HAH WITH YEH FINAL FORM;Lo;<final> 0646 062D 064A;;;;;
FDB4;ARABIC LIGATURE QAF WITH MEEM WITH HAH INITIAL FORM;Lo;<initial> 0642 0645 062D;;;;;
FDB5;ARABIC LIGATURE LAM WITH HAH WITH MEEM INITIAL FORM;Lo;<initial> 0644 062D 0645;;;;;
FDB6;ARABIC LIGATURE AIN WITH MEEM WITH YEH FINAL FORM;Lo;<final> 0639 0645 064A;;;;;
FDB7;ARABIC LIGATURE KAF WITH MEEM WITH YEH FINAL FORM;Lo;<final> 0643 0645 064A;;;;;
FDB8;ARABIC LIGATURE NOON WITH JEEM WITH HAH INITIAL FORM;Lo;<initial> 0646 062C 062D;;;;;
FDB9;ARABIC LIGATURE MEEM WITH KHAH WITH YEH FINAL FORM;Lo;<final> 0645 062E 064A;;;;;
FDBA;ARABIC LIGATURE LAM WITH JEEM WITH MEEM INITIAL FORM;Lo;<initial> 0644 062C 0645;;;;;
FDBB;ARABIC LIGATURE KAF WITH MEEM WITH MEEM FINAL FORM;Lo;<final> 0643 0645 0645;;;;;
FDBC;ARABIC LIGATURE LAM WITH JEEM WITH MEEM FINAL FORM;Lo;<final> 0644 062C 0645;;;;;
FDBD;ARABIC LIGATURE NOON WITH JEEM WITH HAH FINAL FORM;Lo;<final> 0646 062C 062D;;;;;
FDBE;ARABIC LIGATURE JEEM WITH HAH WITH YEH FINAL FORM;Lo;<final> 062C 062D 064A;;;;;
FDBF;ARABIC LIGATURE HAH WITH JEEM WITH YEH FINAL FORM;Lo;<final> 062D 062C 064A;;;;;
FDC0;ARABIC LIGATURE MEEM WITH JEEM WITH YEH FINAL FORM;Lo;<final> 0645 062C 064A;;;;;
FDC1;ARABIC LIGATURE FEH WITH MEEM WITH YEH FINAL FORM;Lo;<final> 0641 0645 064A;;;;;
FDC2;ARABIC LIGATURE BEH WITH HAH WITH YEH FINAL FORM;Lo;<final> 0628 062D 064A;;;;;
FDC3;ARABIC LIGATURE KAF WITH MEEM WITH MEEM INITIAL FORM;Lo;<initial> 0643 0645 0645;;;;;
FDC4;ARABIC LIGATURE AIN WITH JEEM WITH MEEM INITIAL FORM;Lo;<initial> 0639 062C 0645;;;;;
FDC5;ARABIC LIGATURE SAD WITH MEEM WITH MEEM INITIAL FORM;Lo;<initial> 0635 0645 0645;;;;;
FDC6;ARABIC LIGATURE SEEN WITH KHAH WITH YEH FINAL FORM;Lo;<final> 0633 062E 064A;;;;;
FDC7;ARABIC LIGATURE NOON WITH JEEM WITH YEH FINAL FORM;Lo;<final> 0646 062C 064A;;;;;
FDF0;ARABIC LIGATURE SALLA USED AS KORANIC STOP SIGN ISOLATED FORM;Lo;<isolated> 0635 0644 06D2;;;;;
FDF1;ARABIC LIGATURE QALA USED AS KORANIC STOP SIGN ISOLATED FORM;Lo;<isolated> 0642 0644 06D2;;;;;
FDF2;ARABIC LIGATURE ALLAH ISOLATED FORM;Lo;<isolated> 0627 0644 0644 0647;;;;;
FDF3;ARABIC LIGATURE AKBAR ISOLATED FORM;Lo;<isolated> 0627 0643 0628 0631;;;;;
FDF4;ARABIC LIGATURE MOHAMMAD ISOLATED FORM;Lo;<isolated> 0645 062D 0645 062F;;;;;
FDF5;ARABIC LIGATURE SALAM ISOLATED FORM;Lo;<isolated> 0635 0644 0639 0645;;;;;
FDF6;ARABIC LIGATURE RASOUL ISOLATED FORM;Lo;<isolated> 0631 0633 0648 0644;;;;;
FDF7;ARABIC LIGATURE ALAYHE ISOLATED FORM;Lo;<isolated> 0639 0644 064A 0647;;;;;
FDF8;ARABIC LIGATURE WASALLAM ISOLATED FORM;Lo;<isolated> 0648 0633 0644 0645;;;;;
FDF9;ARABIC LIGATURE SALLA ISOLATED FORM;Lo;<isolated> 0635 0644 0649;;;;;
FDFA;ARABIC LIGATURE SALLALLAHOU ALAYHE WASALLAM;Lo;<isolated> 0635 0644 0649 0020 0627 0644 0644 0647 0020 0639 0644 064A 0647 0020 0648 0633 0644 0645;;;;;
FDFB;ARABIC LIGATURE JALLAJALALOUHOU;Lo;<isolated> 062C 0644 0020 062C 0644 0627 0644 0647;;;;;

FDFC;RIAL SIGN;Sc;<isolated> 0631 06CC 0627 0644;;;;;

# Treat the spacing Arabic points comparably to the spacing Latin diacritics
# All the compatibility decompositions are overridden here, to let the
# forms be treated as tertiary variants of the non-spacing characters.

#FE70;ARABIC FATHATAN ISOLATED FORM;Lo;<isolated> 0020 064B;;;;;
FE70;ARABIC FATHATAN ISOLATED FORM;Lo;<isolated> 064B;;;;;
#FE71;ARABIC TATWEEL WITH FATHATAN ABOVE;Lo;<medial> 0640 064B;;;;;
FE71;ARABIC TATWEEL WITH FATHATAN ABOVE;Lo;<medial> 064B;;;;;

#FE72;ARABIC DAMMATAN ISOLATED FORM;Lo;<isolated> 0020 064C;;;;;
FE72;ARABIC DAMMATAN ISOLATED FORM;Lo;<isolated> 064C;;;;;

#FE74;ARABIC KASRATAN ISOLATED FORM;Lo;<isolated> 0020 064D;;;;;
FE74;ARABIC KASRATAN ISOLATED FORM;Lo;<isolated> 064D;;;;;

#FE76;ARABIC FATHA ISOLATED FORM;Lo;<isolated> 0020 064E;;;;;
FE76;ARABIC FATHA ISOLATED FORM;Lo;<isolated> 064E;;;;;
#FE77;ARABIC FATHA MEDIAL FORM;Lo;<medial> 0640 064E;;;;;
FE77;ARABIC FATHA MEDIAL FORM;Lo;<medial> 064E;;;;;

#FE78;ARABIC DAMMA ISOLATED FORM;Lo;<isolated> 0020 064F;;;;;
FE78;ARABIC DAMMA ISOLATED FORM;Lo;<isolated> 064F;;;;;
#FE79;ARABIC DAMMA MEDIAL FORM;Lo;<medial> 0640 064F;;;;;
FE79;ARABIC DAMMA MEDIAL FORM;Lo;<medial> 064F;;;;;

#FE7A;ARABIC KASRA ISOLATED FORM;Lo;<isolated> 0020 0650;;;;;
FE7A;ARABIC KASRA ISOLATED FORM;Lo;<isolated> 0650;;;;;
#FE7B;ARABIC KASRA MEDIAL FORM;Lo;<medial> 0640 0650;;;;;
FE7B;ARABIC KASRA MEDIAL FORM;Lo;<medial> 0650;;;;;

#FE7C;ARABIC SHADDA ISOLATED FORM;Lo;<isolated> 0020 0651;;;;;
FE7C;ARABIC SHADDA ISOLATED FORM;Lo;<isolated> 0651;;;;;
#FE7D;ARABIC SHADDA MEDIAL FORM;Lo;<medial> 0640 0651;;;;;
FE7D;ARABIC SHADDA MEDIAL FORM;Lo;<medial> 0651;;;;;

#FE7E;ARABIC SUKUN ISOLATED FORM;Lo;<isolated> 0020 0652;;;;;
FE7E;ARABIC SUKUN ISOLATED FORM;Lo;<isolated> 0652;;;;;
#FE7F;ARABIC SUKUN MEDIAL FORM;Lo;<medial> 0640 0652;;;;;
FE7F;ARABIC SUKUN MEDIAL FORM;Lo;<medial> 0652;;;;;

FE80;ARABIC LETTER HAMZA ISOLATED FORM;Lo;<isolated> 0621;;;;;
FE81;ARABIC LETTER ALEF WITH MADDA ABOVE ISOLATED FORM;Lo;<isolated> 0622;;;;;
FE82;ARABIC LETTER ALEF WITH MADDA ABOVE FINAL FORM;Lo;<final> 0622;;;;;
FE83;ARABIC LETTER ALEF WITH HAMZA ABOVE ISOLATED FORM;Lo;<isolated> 0623;;;;;
FE84;ARABIC LETTER ALEF WITH HAMZA ABOVE FINAL FORM;Lo;<final> 0623;;;;;
FE85;ARABIC LETTER WAW WITH HAMZA ABOVE ISOLATED FORM;Lo;<isolated> 0624;;;;;
FE86;ARABIC LETTER WAW WITH HAMZA ABOVE FINAL FORM;Lo;<final> 0624;;;;;
FE87;ARABIC LETTER ALEF WITH HAMZA BELOW ISOLATED FORM;Lo;<isolated> 0625;;;;;
FE88;ARABIC LETTER ALEF WITH HAMZA BELOW FINAL FORM;Lo;<final> 0625;;;;;
FE89;ARABIC LETTER YEH WITH HAMZA ABOVE ISOLATED FORM;Lo;<isolated> 0626;;;;;
FE8A;ARABIC LETTER YEH WITH HAMZA ABOVE FINAL FORM;Lo;<final> 0626;;;;;
FE8B;ARABIC LETTER YEH WITH HAMZA ABOVE INITIAL FORM;Lo;<initial> 0626;;;;;
FE8C;ARABIC LETTER YEH WITH HAMZA ABOVE MEDIAL FORM;Lo;<medial> 0626;;;;;
FE8D;ARABIC LETTER ALEF ISOLATED FORM;Lo;<isolated> 0627;;;;;
FE8E;ARABIC LETTER ALEF FINAL FORM;Lo;<final> 0627;;;;;
FE8F;ARABIC LETTER BEH ISOLATED FORM;Lo;<isolated> 0628;;;;;
FE90;ARABIC LETTER BEH FINAL FORM;Lo;<final> 0628;;;;;
FE91;ARABIC LETTER BEH INITIAL FORM;Lo;<initial> 0628;;;;;
FE92;ARABIC LETTER BEH MEDIAL FORM;Lo;<medial> 0628;;;;;
FE93;ARABIC LETTER TEH MARBUTA ISOLATED FORM;Lo;<isolated> 0629;;;;;
FE94;ARABIC LETTER TEH MARBUTA FINAL FORM;Lo;<final> 0629;;;;;
FE95;ARABIC LETTER TEH ISOLATED FORM;Lo;<isolated> 062A;;;;;
FE96;ARABIC LETTER TEH FINAL FORM;Lo;<final> 062A;;;;;
FE97;ARABIC LETTER TEH INITIAL FORM;Lo;<initial> 062A;;;;;
FE98;ARABIC LETTER TEH MEDIAL FORM;Lo;<medial> 062A;;;;;
FE99;ARABIC LETTER THEH ISOLATED FORM;Lo;<isolated> 062B;;;;;
FE9A;ARABIC LETTER THEH FINAL FORM;Lo;<final> 062B;;;;;
FE9B;ARABIC LETTER THEH INITIAL FORM;Lo;<initial> 062B;;;;;
FE9C;ARABIC LETTER THEH MEDIAL FORM;Lo;<medial> 062B;;;;;
FE9D;ARABIC LETTER JEEM ISOLATED FORM;Lo;<isolated> 062C;;;;;
FE9E;ARABIC LETTER JEEM FINAL FORM;Lo;<final> 062C;;;;;
FE9F;ARABIC LETTER JEEM INITIAL FORM;Lo;<initial> 062C;;;;;
FEA0;ARABIC LETTER JEEM MEDIAL FORM;Lo;<medial> 062C;;;;;
FEA1;ARABIC LETTER HAH ISOLATED FORM;Lo;<isolated> 062D;;;;;
FEA2;ARABIC LETTER HAH FINAL FORM;Lo;<final> 062D;;;;;
FEA3;ARABIC LETTER HAH INITIAL FORM;Lo;<initial> 062D;;;;;
FEA4;ARABIC LETTER HAH MEDIAL FORM;Lo;<medial> 062D;;;;;
FEA5;ARABIC LETTER KHAH ISOLATED FORM;Lo;<isolated> 062E;;;;;
FEA6;ARABIC LETTER KHAH FINAL FORM;Lo;<final> 062E;;;;;
FEA7;ARABIC LETTER KHAH INITIAL FORM;Lo;<initial> 062E;;;;;
FEA8;ARABIC LETTER KHAH MEDIAL FORM;Lo;<medial> 062E;;;;;
FEA9;ARABIC LETTER DAL ISOLATED FORM;Lo;<isolated> 062F;;;;;
FEAA;ARABIC LETTER DAL FINAL FORM;Lo;<final> 062F;;;;;
FEAB;ARABIC LETTER THAL ISOLATED FORM;Lo;<isolated> 0630;;;;;
FEAC;ARABIC LETTER THAL FINAL FORM;Lo;<final> 0630;;;;;
FEAD;ARABIC LETTER REH ISOLATED FORM;Lo;<isolated> 0631;;;;;
FEAE;ARABIC LETTER REH FINAL FORM;Lo;<final> 0631;;;;;
FEAF;ARABIC LETTER ZAIN ISOLATED FORM;Lo;<isolated> 0632;;;;;
FEB0;ARABIC LETTER ZAIN FINAL FORM;Lo;<final> 0632;;;;;
FEB1;ARABIC LETTER SEEN ISOLATED FORM;Lo;<isolated> 0633;;;;;
FEB2;ARABIC LETTER SEEN FINAL FORM;Lo;<final> 0633;;;;;
FEB3;ARABIC LETTER SEEN INITIAL FORM;Lo;<initial> 0633;;;;;
FEB4;ARABIC LETTER SEEN MEDIAL FORM;Lo;<medial> 0633;;;;;
FEB5;ARABIC LETTER SHEEN ISOLATED FORM;Lo;<isolated> 0634;;;;;
FEB6;ARABIC LETTER SHEEN FINAL FORM;Lo;<final> 0634;;;;;
FEB7;ARABIC LETTER SHEEN INITIAL FORM;Lo;<initial> 0634;;;;;
FEB8;ARABIC LETTER SHEEN MEDIAL FORM;Lo;<medial> 0634;;;;;
FEB9;ARABIC LETTER SAD ISOLATED FORM;Lo;<isolated> 0635;;;;;
FEBA;ARABIC LETTER SAD FINAL FORM;Lo;<final> 0635;;;;;
FEBB;ARABIC LETTER SAD INITIAL FORM;Lo;<initial> 0635;;;;;
FEBC;ARABIC LETTER SAD MEDIAL FORM;Lo;<medial> 0635;;;;;
FEBD;ARABIC LETTER DAD ISOLATED FORM;Lo;<isolated> 0636;;;;;
FEBE;ARABIC LETTER DAD FINAL FORM;Lo;<final> 0636;;;;;
FEBF;ARABIC LETTER DAD INITIAL FORM;Lo;<initial> 0636;;;;;
FEC0;ARABIC LETTER DAD MEDIAL FORM;Lo;<medial> 0636;;;;;
FEC1;ARABIC LETTER TAH ISOLATED FORM;Lo;<isolated> 0637;;;;;
FEC2;ARABIC LETTER TAH FINAL FORM;Lo;<final> 0637;;;;;
FEC3;ARABIC LETTER TAH INITIAL FORM;Lo;<initial> 0637;;;;;
FEC4;ARABIC LETTER TAH MEDIAL FORM;Lo;<medial> 0637;;;;;
FEC5;ARABIC LETTER ZAH ISOLATED FORM;Lo;<isolated> 0638;;;;;
FEC6;ARABIC LETTER ZAH FINAL FORM;Lo;<final> 0638;;;;;
FEC7;ARABIC LETTER ZAH INITIAL FORM;Lo;<initial> 0638;;;;;
FEC8;ARABIC LETTER ZAH MEDIAL FORM;Lo;<medial> 0638;;;;;
FEC9;ARABIC LETTER AIN ISOLATED FORM;Lo;<isolated> 0639;;;;;
FECA;ARABIC LETTER AIN FINAL FORM;Lo;<final> 0639;;;;;
FECB;ARABIC LETTER AIN INITIAL FORM;Lo;<initial> 0639;;;;;
FECC;ARABIC LETTER AIN MEDIAL FORM;Lo;<medial> 0639;;;;;
FECD;ARABIC LETTER GHAIN ISOLATED FORM;Lo;<isolated> 063A;;;;;
FECE;ARABIC LETTER GHAIN FINAL FORM;Lo;<final> 063A;;;;;
FECF;ARABIC LETTER GHAIN INITIAL FORM;Lo;<initial> 063A;;;;;
FED0;ARABIC LETTER GHAIN MEDIAL FORM;Lo;<medial> 063A;;;;;
FED1;ARABIC LETTER FEH ISOLATED FORM;Lo;<isolated> 0641;;;;;
FED2;ARABIC LETTER FEH FINAL FORM;Lo;<final> 0641;;;;;
FED3;ARABIC LETTER FEH INITIAL FORM;Lo;<initial> 0641;;;;;
FED4;ARABIC LETTER FEH MEDIAL FORM;Lo;<medial> 0641;;;;;
FED5;ARABIC LETTER QAF ISOLATED FORM;Lo;<isolated> 0642;;;;;
FED6;ARABIC LETTER QAF FINAL FORM;Lo;<final> 0642;;;;;
FED7;ARABIC LETTER QAF INITIAL FORM;Lo;<initial> 0642;;;;;
FED8;ARABIC LETTER QAF MEDIAL FORM;Lo;<medial> 0642;;;;;
FED9;ARABIC LETTER KAF ISOLATED FORM;Lo;<isolated> 0643;;;;;
FEDA;ARABIC LETTER KAF FINAL FORM;Lo;<final> 0643;;;;;
FEDB;ARABIC LETTER KAF INITIAL FORM;Lo;<initial> 0643;;;;;
FEDC;ARABIC LETTER KAF MEDIAL FORM;Lo;<medial> 0643;;;;;
FEDD;ARABIC LETTER LAM ISOLATED FORM;Lo;<isolated> 0644;;;;;
FEDE;ARABIC LETTER LAM FINAL FORM;Lo;<final> 0644;;;;;
FEDF;ARABIC LETTER LAM INITIAL FORM;Lo;<initial> 0644;;;;;
FEE0;ARABIC LETTER LAM MEDIAL FORM;Lo;<medial> 0644;;;;;
FEE1;ARABIC LETTER MEEM ISOLATED FORM;Lo;<isolated> 0645;;;;;
FEE2;ARABIC LETTER MEEM FINAL FORM;Lo;<final> 0645;;;;;
FEE3;ARABIC LETTER MEEM INITIAL FORM;Lo;<initial> 0645;;;;;
FEE4;ARABIC LETTER MEEM MEDIAL FORM;Lo;<medial> 0645;;;;;
FEE5;ARABIC LETTER NOON ISOLATED FORM;Lo;<isolated> 0646;;;;;
FEE6;ARABIC LETTER NOON FINAL FORM;Lo;<final> 0646;;;;;
FEE7;ARABIC LETTER NOON INITIAL FORM;Lo;<initial> 0646;;;;;
FEE8;ARABIC LETTER NOON MEDIAL FORM;Lo;<medial> 0646;;;;;
FEE9;ARABIC LETTER HEH ISOLATED FORM;Lo;<isolated> 0647;;;;;
FEEA;ARABIC LETTER HEH FINAL FORM;Lo;<final> 0647;;;;;
FEEB;ARABIC LETTER HEH INITIAL FORM;Lo;<initial> 0647;;;;;
FEEC;ARABIC LETTER HEH MEDIAL FORM;Lo;<medial> 0647;;;;;
FEED;ARABIC LETTER WAW ISOLATED FORM;Lo;<isolated> 0648;;;;;
FEEE;ARABIC LETTER WAW FINAL FORM;Lo;<final> 0648;;;;;
FEEF;ARABIC LETTER ALEF MAKSURA ISOLATED FORM;Lo;<isolated> 0649;;;;;
FEF0;ARABIC LETTER ALEF MAKSURA FINAL FORM;Lo;<final> 0649;;;;;
FEF1;ARABIC LETTER YEH ISOLATED FORM;Lo;<isolated> 064A;;;;;
FEF2;ARABIC LETTER YEH FINAL FORM;Lo;<final> 064A;;;;;
FEF3;ARABIC LETTER YEH INITIAL FORM;Lo;<initial> 064A;;;;;
FEF4;ARABIC LETTER YEH MEDIAL FORM;Lo;<medial> 064A;;;;;
FEF5;ARABIC LIGATURE LAM WITH ALEF WITH MADDA ABOVE ISOLATED FORM;Lo;<isolated> 0644 0622;;;;;
FEF6;ARABIC LIGATURE LAM WITH ALEF WITH MADDA ABOVE FINAL FORM;Lo;<final> 0644 0622;;;;;
FEF7;ARABIC LIGATURE LAM WITH ALEF WITH HAMZA ABOVE ISOLATED FORM;Lo;<isolated> 0644 0623;;;;;
FEF8;ARABIC LIGATURE LAM WITH ALEF WITH HAMZA ABOVE FINAL FORM;Lo;<final> 0644 0623;;;;;
FEF9;ARABIC LIGATURE LAM WITH ALEF WITH HAMZA BELOW ISOLATED FORM;Lo;<isolated> 0644 0625;;;;;
FEFA;ARABIC LIGATURE LAM WITH ALEF WITH HAMZA BELOW FINAL FORM;Lo;<final> 0644 0625;;;;;
